attributes,datatype,date,station,value
"0,1223",FZF3,1989-01-01T00:00:00,GHCND:USC00080211,-7.8
"0,1224",FZF4,1989-01-01T00:00:00,GHCND:USC00080211,-10.0
"0,0225",FZF5,1989-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0225",FZF6,1989-01-01T00:00:00,GHCND:USC00080211,-2.2
1,HDSD,1989-01-01T00:00:00,GHCND:USC00080211,505.1
0,HTDD,1989-01-01T00:00:00,GHCND:USC00080211,505.1
" ,0",PRCP,1989-01-01T00:00:00,GHCND:USC00080211,1485.0
"T,0",SNOW,1989-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1989-01-01T00:00:00,GHCND:USC00080211,20.6
0,TMAX,1989-01-01T00:00:00,GHCND:USC00080211,25.4
0,TMIN,1989-01-01T00:00:00,GHCND:USC00080211,15.8
X,TSUN,1989-01-01T00:00:00,GHCND:USC00080211,165672.0
X,WDF1,1989-01-01T00:00:00,GHCND:USC00080211,320.0
X,WDFG,1989-01-01T00:00:00,GHCND:USC00080211,315.0
X,WSF1,1989-01-01T00:00:00,GHCND:USC00080211,13.0
X,WSFG,1989-01-01T00:00:00,GHCND:USC00080211,19.5
 ,DYFG,1992-01-01T00:00:00,GHCND:USC00080211,61.0
 ,DYHF,1992-01-01T00:00:00,GHCND:USC00080211,7.0
 ,DYTS,1992-01-01T00:00:00,GHCND:USC00080211,42.0
,CDSD,1993-01-01T00:00:00,GHCND:USC00080211,1411.5
0,CLDD,1993-01-01T00:00:00,GHCND:USC00080211,1411.5
0,DP01,1993-01-01T00:00:00,GHCND:USC00080211,101.0
0,DP10,1993-01-01T00:00:00,GHCND:USC00080211,71.0
0,DP1X,1993-01-01T00:00:00,GHCND:USC00080211,15.0
,DSND,1993-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1993-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1993-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1993-01-01T00:00:00,GHCND:USC00080211,8.0
0,DX32,1993-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1993-01-01T00:00:00,GHCND:USC00080211,261.0
0,DX90,1993-01-01T00:00:00,GHCND:USC00080211,72.0
 ,DYFG,1993-01-01T00:00:00,GHCND:USC00080211,65.0
 ,DYTS,1993-01-01T00:00:00,GHCND:USC00080211,43.0
"0,1226, ",EMNT,1993-01-01T00:00:00,GHCND:USC00080211,-3.3
" ,0,1231,+",EMSD,1993-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1993-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1016, ",EMXP,1993-01-01T00:00:00,GHCND:USC00080211,81.3
"0,0731, ",EMXT,1993-01-01T00:00:00,GHCND:USC00080211,37.2
"0,1101",FZF0,1993-01-01T00:00:00,GHCND:USC00080211,0.0
"0,1226",FZF1,1993-01-01T00:00:00,GHCND:USC00080211,-3.3
"0,0315",FZF5,1993-01-01T00:00:00,GHCND:USC00080211,-0.6
2,HDSD,1993-01-01T00:00:00,GHCND:USC00080211,628.2
0,HTDD,1993-01-01T00:00:00,GHCND:USC00080211,628.2
" ,0",PRCP,1993-01-01T00:00:00,GHCND:USC00080211,1304.3
" ,0",SNOW,1993-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1993-01-01T00:00:00,GHCND:USC00080211,20.2
0,TMAX,1993-01-01T00:00:00,GHCND:USC00080211,25.3
0,TMIN,1993-01-01T00:00:00,GHCND:USC00080211,15.0
,CDSD,1994-01-01T00:00:00,GHCND:USC00080211,1519.5
0,CLDD,1994-01-01T00:00:00,GHCND:USC00080211,1519.5
0,DP01,1994-01-01T00:00:00,GHCND:USC00080211,121.0
0,DP10,1994-01-01T00:00:00,GHCND:USC00080211,81.0
0,DP1X,1994-01-01T00:00:00,GHCND:USC00080211,28.0
,DSND,1994-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1994-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1994-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1994-01-01T00:00:00,GHCND:USC00080211,6.0
0,DX32,1994-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1994-01-01T00:00:00,GHCND:USC00080211,285.0
0,DX90,1994-01-01T00:00:00,GHCND:USC00080211,28.0
 ,DYFG,1994-01-01T00:00:00,GHCND:USC00080211,62.0
 ,DYTS,1994-01-01T00:00:00,GHCND:USC00080211,48.0
"0,0203, ",EMNT,1994-01-01T00:00:00,GHCND:USC00080211,-2.8
" ,0,1231,+",EMSD,1994-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1994-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,0815, ",EMXP,1994-01-01T00:00:00,GHCND:USC00080211,235.2
"0,0719,+",EMXT,1994-01-01T00:00:00,GHCND:USC00080211,33.9
"0,0203",FZF5,1994-01-01T00:00:00,GHCND:USC00080211,-2.8
"0,0203",FZF6,1994-01-01T00:00:00,GHCND:USC00080211,-2.8
1,HDSD,1994-01-01T00:00:00,GHCND:USC00080211,747.1
0,HTDD,1994-01-01T00:00:00,GHCND:USC00080211,747.1
" ,0",PRCP,1994-01-01T00:00:00,GHCND:USC00080211,1960.8
" ,0",SNOW,1994-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1994-01-01T00:00:00,GHCND:USC00080211,20.8
0,TMAX,1994-01-01T00:00:00,GHCND:USC00080211,25.6
0,TMIN,1994-01-01T00:00:00,GHCND:USC00080211,16.1
,CDSD,1995-01-01T00:00:00,GHCND:USC00080211,1612.1
0,CLDD,1995-01-01T00:00:00,GHCND:USC00080211,1612.1
0,DP01,1995-01-01T00:00:00,GHCND:USC00080211,108.0
0,DP10,1995-01-01T00:00:00,GHCND:USC00080211,67.0
0,DP1X,1995-01-01T00:00:00,GHCND:USC00080211,13.0
,DSND,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1995-01-01T00:00:00,GHCND:USC00080211,17.0
0,DX32,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1995-01-01T00:00:00,GHCND:USC00080211,270.0
0,DX90,1995-01-01T00:00:00,GHCND:USC00080211,66.0
 ,DYFG,1995-01-01T00:00:00,GHCND:USC00080211,47.0
 ,DYTS,1995-01-01T00:00:00,GHCND:USC00080211,44.0
"0,0209, ",EMNT,1995-01-01T00:00:00,GHCND:USC00080211,-3.9
" ,0,1231,+",EMSD,1995-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1995-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,0605, ",EMXP,1995-01-01T00:00:00,GHCND:USC00080211,117.9
"0,0815, ",EMXT,1995-01-01T00:00:00,GHCND:USC00080211,39.4
"0,1209",FZF0,1995-01-01T00:00:00,GHCND:USC00080211,-0.6
"0,1210",FZF1,1995-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0209",FZF5,1995-01-01T00:00:00,GHCND:USC00080211,-3.9
"0,0209",FZF6,1995-01-01T00:00:00,GHCND:USC00080211,-3.9
6,HDSD,1995-01-01T00:00:00,GHCND:USC00080211,568.6
0,HTDD,1995-01-01T00:00:00,GHCND:USC00080211,568.6
" ,0",PRCP,1995-01-01T00:00:00,GHCND:USC00080211,1348.4
" ,0",SNOW,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1995-01-01T00:00:00,GHCND:USC00080211,20.7
0,TMAX,1995-01-01T00:00:00,GHCND:USC00080211,25.7
0,TMIN,1995-01-01T00:00:00,GHCND:USC00080211,15.6
,CDSD,1995-01-01T00:00:00,GHCND:USC00080211,1612.1
0,CLDD,1995-01-01T00:00:00,GHCND:USC00080211,1612.1
0,DP01,1995-01-01T00:00:00,GHCND:USC00080211,108.0
0,DP10,1995-01-01T00:00:00,GHCND:USC00080211,67.0
0,DP1X,1995-01-01T00:00:00,GHCND:USC00080211,13.0
,DSND,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1995-01-01T00:00:00,GHCND:USC00080211,17.0
0,DX32,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1995-01-01T00:00:00,GHCND:USC00080211,270.0
0,DX90,1995-01-01T00:00:00,GHCND:USC00080211,66.0
 ,DYFG,1995-01-01T00:00:00,GHCND:USC00080211,47.0
 ,DYTS,1995-01-01T00:00:00,GHCND:USC00080211,44.0
"0,0209, ",EMNT,1995-01-01T00:00:00,GHCND:USC00080211,-3.9
" ,0,1231,+",EMSD,1995-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1995-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,0605, ",EMXP,1995-01-01T00:00:00,GHCND:USC00080211,117.9
"0,0815, ",EMXT,1995-01-01T00:00:00,GHCND:USC00080211,39.4
"0,1209",FZF0,1995-01-01T00:00:00,GHCND:USC00080211,-0.6
"0,1210",FZF1,1995-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0209",FZF5,1995-01-01T00:00:00,GHCND:USC00080211,-3.9
"0,0209",FZF6,1995-01-01T00:00:00,GHCND:USC00080211,-3.9
6,HDSD,1995-01-01T00:00:00,GHCND:USC00080211,568.6
0,HTDD,1995-01-01T00:00:00,GHCND:USC00080211,568.6
" ,0",PRCP,1995-01-01T00:00:00,GHCND:USC00080211,1348.4
" ,0",SNOW,1995-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1995-01-01T00:00:00,GHCND:USC00080211,20.7
0,TMAX,1995-01-01T00:00:00,GHCND:USC00080211,25.7
0,TMIN,1995-01-01T00:00:00,GHCND:USC00080211,15.6
,CDSD,1996-01-01T00:00:00,GHCND:USC00080211,1377.3
0,CLDD,1996-01-01T00:00:00,GHCND:USC00080211,1377.3
0,DP01,1996-01-01T00:00:00,GHCND:USC00080211,135.0
0,DP10,1996-01-01T00:00:00,GHCND:USC00080211,80.0
0,DP1X,1996-01-01T00:00:00,GHCND:USC00080211,26.0
,DSND,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1996-01-01T00:00:00,GHCND:USC00080211,22.0
0,DX32,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1996-01-01T00:00:00,GHCND:USC00080211,261.0
0,DX90,1996-01-01T00:00:00,GHCND:USC00080211,55.0
 ,DYFG,1996-01-01T00:00:00,GHCND:USC00080211,11.0
 ,DYTS,1996-01-01T00:00:00,GHCND:USC00080211,5.0
"0,0204, ",EMNT,1996-01-01T00:00:00,GHCND:USC00080211,-7.2
" ,0,1231,+",EMSD,1996-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1996-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1001, ",EMXP,1996-01-01T00:00:00,GHCND:USC00080211,271.0
"0,0626,+",EMXT,1996-01-01T00:00:00,GHCND:USC00080211,36.1
"0,1218",FZF0,1996-01-01T00:00:00,GHCND:USC00080211,-1.1
"0,1219",FZF1,1996-01-01T00:00:00,GHCND:USC00080211,-3.9
"0,0309",FZF5,1996-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0309",FZF6,1996-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0217",FZF7,1996-01-01T00:00:00,GHCND:USC00080211,-6.7
"0,0217",FZF8,1996-01-01T00:00:00,GHCND:USC00080211,-6.7
3,HDSD,1996-01-01T00:00:00,GHCND:USC00080211,884.3
0,HTDD,1996-01-01T00:00:00,GHCND:USC00080211,884.3
" ,0",PRCP,1996-01-01T00:00:00,GHCND:USC00080211,2150.1
" ,0",SNOW,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1996-01-01T00:00:00,GHCND:USC00080211,19.7
0,TMAX,1996-01-01T00:00:00,GHCND:USC00080211,25.1
0,TMIN,1996-01-01T00:00:00,GHCND:USC00080211,14.3
,CDSD,1996-01-01T00:00:00,GHCND:USC00080211,1377.3
0,CLDD,1996-01-01T00:00:00,GHCND:USC00080211,1377.3
0,DP01,1996-01-01T00:00:00,GHCND:USC00080211,135.0
0,DP10,1996-01-01T00:00:00,GHCND:USC00080211,80.0
0,DP1X,1996-01-01T00:00:00,GHCND:USC00080211,26.0
,DSND,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1996-01-01T00:00:00,GHCND:USC00080211,22.0
0,DX32,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1996-01-01T00:00:00,GHCND:USC00080211,261.0
0,DX90,1996-01-01T00:00:00,GHCND:USC00080211,55.0
 ,DYFG,1996-01-01T00:00:00,GHCND:USC00080211,11.0
 ,DYTS,1996-01-01T00:00:00,GHCND:USC00080211,5.0
"0,0204, ",EMNT,1996-01-01T00:00:00,GHCND:USC00080211,-7.2
" ,0,1231,+",EMSD,1996-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1996-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1001, ",EMXP,1996-01-01T00:00:00,GHCND:USC00080211,271.0
"0,0626,+",EMXT,1996-01-01T00:00:00,GHCND:USC00080211,36.1
"0,1218",FZF0,1996-01-01T00:00:00,GHCND:USC00080211,-1.1
"0,1219",FZF1,1996-01-01T00:00:00,GHCND:USC00080211,-3.9
"0,0309",FZF5,1996-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0309",FZF6,1996-01-01T00:00:00,GHCND:USC00080211,-2.2
"0,0217",FZF7,1996-01-01T00:00:00,GHCND:USC00080211,-6.7
"0,0217",FZF8,1996-01-01T00:00:00,GHCND:USC00080211,-6.7
3,HDSD,1996-01-01T00:00:00,GHCND:USC00080211,884.3
0,HTDD,1996-01-01T00:00:00,GHCND:USC00080211,884.3
" ,0",PRCP,1996-01-01T00:00:00,GHCND:USC00080211,2150.1
" ,0",SNOW,1996-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1996-01-01T00:00:00,GHCND:USC00080211,19.7
0,TMAX,1996-01-01T00:00:00,GHCND:USC00080211,25.1
0,TMIN,1996-01-01T00:00:00,GHCND:USC00080211,14.3
,CDSD,1997-01-01T00:00:00,GHCND:USC00080211,1403.5
0,CLDD,1997-01-01T00:00:00,GHCND:USC00080211,1403.5
0,DP01,1997-01-01T00:00:00,GHCND:USC00080211,122.0
0,DP10,1997-01-01T00:00:00,GHCND:USC00080211,80.0
0,DP1X,1997-01-01T00:00:00,GHCND:USC00080211,19.0
,DSND,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1997-01-01T00:00:00,GHCND:USC00080211,5.0
0,DX32,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1997-01-01T00:00:00,GHCND:USC00080211,285.0
0,DX90,1997-01-01T00:00:00,GHCND:USC00080211,57.0
 ,DYFG,1997-01-01T00:00:00,GHCND:USC00080211,2.0
"0,0118, ",EMNT,1997-01-01T00:00:00,GHCND:USC00080211,-3.3
" ,0,1231,+",EMSD,1997-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1997-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1026, ",EMXP,1997-01-01T00:00:00,GHCND:USC00080211,84.8
"0,0704, ",EMXT,1997-01-01T00:00:00,GHCND:USC00080211,36.1
"0,1207",FZF0,1997-01-01T00:00:00,GHCND:USC00080211,-1.1
"0,0118",FZF5,1997-01-01T00:00:00,GHCND:USC00080211,-3.3
"0,0118",FZF6,1997-01-01T00:00:00,GHCND:USC00080211,-3.3
2,HDSD,1997-01-01T00:00:00,GHCND:USC00080211,538.2
0,HTDD,1997-01-01T00:00:00,GHCND:USC00080211,538.2
" ,0",PRCP,1997-01-01T00:00:00,GHCND:USC00080211,1470.0
" ,0",SNOW,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1997-01-01T00:00:00,GHCND:USC00080211,20.4
0,TMAX,1997-01-01T00:00:00,GHCND:USC00080211,25.5
0,TMIN,1997-01-01T00:00:00,GHCND:USC00080211,15.3
,CDSD,1997-01-01T00:00:00,GHCND:USC00080211,1403.5
0,CLDD,1997-01-01T00:00:00,GHCND:USC00080211,1403.5
0,DP01,1997-01-01T00:00:00,GHCND:USC00080211,122.0
0,DP10,1997-01-01T00:00:00,GHCND:USC00080211,80.0
0,DP1X,1997-01-01T00:00:00,GHCND:USC00080211,19.0
,DSND,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DSNW,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1997-01-01T00:00:00,GHCND:USC00080211,5.0
0,DX32,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1997-01-01T00:00:00,GHCND:USC00080211,285.0
0,DX90,1997-01-01T00:00:00,GHCND:USC00080211,57.0
 ,DYFG,1997-01-01T00:00:00,GHCND:USC00080211,2.0
"0,0118, ",EMNT,1997-01-01T00:00:00,GHCND:USC00080211,-3.3
" ,0,1231,+",EMSD,1997-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1231,+",EMSN,1997-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,1026, ",EMXP,1997-01-01T00:00:00,GHCND:USC00080211,84.8
"0,0704, ",EMXT,1997-01-01T00:00:00,GHCND:USC00080211,36.1
"0,1207",FZF0,1997-01-01T00:00:00,GHCND:USC00080211,-1.1
"0,0118",FZF5,1997-01-01T00:00:00,GHCND:USC00080211,-3.3
"0,0118",FZF6,1997-01-01T00:00:00,GHCND:USC00080211,-3.3
2,HDSD,1997-01-01T00:00:00,GHCND:USC00080211,538.2
0,HTDD,1997-01-01T00:00:00,GHCND:USC00080211,538.2
" ,0",PRCP,1997-01-01T00:00:00,GHCND:USC00080211,1470.0
" ,0",SNOW,1997-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1997-01-01T00:00:00,GHCND:USC00080211,20.4
0,TMAX,1997-01-01T00:00:00,GHCND:USC00080211,25.5
0,TMIN,1997-01-01T00:00:00,GHCND:USC00080211,15.3
0,DP01,1998-01-01T00:00:00,GHCND:USC00080211,92.0
0,DP10,1998-01-01T00:00:00,GHCND:USC00080211,68.0
0,DP1X,1998-01-01T00:00:00,GHCND:USC00080211,18.0
0,DSNW,1998-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT00,1998-01-01T00:00:00,GHCND:USC00080211,0.0
0,DT32,1998-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX32,1998-01-01T00:00:00,GHCND:USC00080211,0.0
0,DX70,1998-01-01T00:00:00,GHCND:USC00080211,290.0
0,DX90,1998-01-01T00:00:00,GHCND:USC00080211,122.0
"0,0102, ",EMNT,1998-01-01T00:00:00,GHCND:USC00080211,0.6
" ,0,1231,+",EMSN,1998-01-01T00:00:00,GHCND:USC00080211,0.0
" ,0,0902, ",EMXP,1998-01-01T00:00:00,GHCND:USC00080211,111.0
"0,0706, ",EMXT,1998-01-01T00:00:00,GHCND:USC00080211,38.3
1,HDSD,1998-01-01T00:00:00,GHCND:USC00080211,709.1
0,HTDD,1998-01-01T00:00:00,GHCND:USC00080211,709.1
" ,0",PRCP,1998-01-01T00:00:00,GHCND:USC00080211,1394.1
" ,0",SNOW,1998-01-01T00:00:00,GHCND:USC00080211,0.0
0,TAVG,1998-01-01T00:00:00,GHCND:USC00080211,22.2
0,TMAX,1998-01-01T00:00:00,GHCND:USC00080211,27.6
0,TMIN,1998-01-01T00:00:00,GHCND:USC00080211,16.8
0,DP01,1980-01-01T00:00:00,GHCND:USC00406803,114.0
0,DP10,1980-01-01T00:00:00,GHCND:USC00406803,77.0
0,DP1X,1980-01-01T00:00:00,GHCND:USC00406803,9.0
" ,0,0518, ",EMXP,1980-01-01T00:00:00,GHCND:USC00406803,85.1
" ,0",PRCP,1980-01-01T00:00:00,GHCND:USC00406803,1055.6
0,DP01,1981-01-01T00:00:00,GHCND:USC00406803,103.0
0,DP10,1981-01-01T00:00:00,GHCND:USC00406803,81.0
0,DP1X,1981-01-01T00:00:00,GHCND:USC00406803,13.0
" ,0,0526, ",EMXP,1981-01-01T00:00:00,GHCND:USC00406803,68.3
" ,0",PRCP,1981-01-01T00:00:00,GHCND:USC00406803,1205.1
,CDSD,1997-01-01T00:00:00,GHCND:USC00012730,973.6
0,CLDD,1997-01-01T00:00:00,GHCND:USC00012730,973.6
0,DP01,1997-01-01T00:00:00,GHCND:USC00012730,119.0
0,DP10,1997-01-01T00:00:00,GHCND:USC00012730,80.0
0,DP1X,1997-01-01T00:00:00,GHCND:USC00012730,21.0
,DSND,1997-01-01T00:00:00,GHCND:USC00012730,0.0
0,DSNW,1997-01-01T00:00:00,GHCND:USC00012730,0.0
0,DT00,1997-01-01T00:00:00,GHCND:USC00012730,0.0
0,DT32,1997-01-01T00:00:00,GHCND:USC00012730,41.0
0,DX32,1997-01-01T00:00:00,GHCND:USC00012730,0.0
0,DX70,1997-01-01T00:00:00,GHCND:USC00012730,252.0
0,DX90,1997-01-01T00:00:00,GHCND:USC00012730,55.0
 ,DYFG,1997-01-01T00:00:00,GHCND:USC00012730,10.0
 ,DYTS,1997-01-01T00:00:00,GHCND:USC00012730,20.0
"0,0118, ",EMNT,1997-01-01T00:00:00,GHCND:USC00012730,-10.0
" ,0,1231,+",EMSD,1997-01-01T00:00:00,GHCND:USC00012730,0.0
" ,0,1231,+",EMSN,1997-01-01T00:00:00,GHCND:USC00012730,0.0
" ,0,1130, ",EMXP,1997-01-01T00:00:00,GHCND:USC00012730,128.0
"0,0923,+",EMXT,1997-01-01T00:00:00,GHCND:USC00012730,36.1
"0,1117",FZF0,1997-01-01T00:00:00,GHCND:USC00012730,-3.9
"0,1117",FZF1,1997-01-01T00:00:00,GHCND:USC00012730,-3.9
"0,1118",FZF2,1997-01-01T00:00:00,GHCND:USC00012730,-4.4
"0,0218",FZF5,1997-01-01T00:00:00,GHCND:USC00012730,-3.9
"0,0218",FZF6,1997-01-01T00:00:00,GHCND:USC00012730,-3.9
"0,0120",FZF7,1997-01-01T00:00:00,GHCND:USC00012730,-4.4
"0,0119",FZF8,1997-01-01T00:00:00,GHCND:USC00012730,-6.7
"0,0118",FZF9,1997-01-01T00:00:00,GHCND:USC00012730,-10.0
1,HDSD,1997-01-01T00:00:00,GHCND:USC00012730,1123.1
0,HTDD,1997-01-01T00:00:00,GHCND:USC00012730,1123.1
" ,0",PRCP,1997-01-01T00:00:00,GHCND:USC00012730,1678.1
" ,0",SNOW,1997-01-01T00:00:00,GHCND:USC00012730,0.0
0,TAVG,1997-01-01T00:00:00,GHCND:USC00012730,17.6
0,TMAX,1997-01-01T00:00:00,GHCND:USC00012730,24.2
0,TMIN,1997-01-01T00:00:00,GHCND:USC00012730,11.0
,CDSD,1998-01-01T00:00:00,GHCND:USC00012730,1260.7
0,CLDD,1998-01-01T00:00:00,GHCND:USC00012730,1260.7
0,DP01,1998-01-01T00:00:00,GHCND:USC00012730,78.0
0,DP10,1998-01-01T00:00:00,GHCND:USC00012730,54.0
0,DP1X,1998-01-01T00:00:00,GHCND:USC00012730,17.0
0,DSNW,1998-01-01T00:00:00,GHCND:USC00012730,0.0
0,DT00,1998-01-01T00:00:00,GHCND:USC00012730,0.0
0,DT32,1998-01-01T00:00:00,GHCND:USC00012730,30.0
0,DX32,1998-01-01T00:00:00,GHCND:USC00012730,0.0
0,DX70,1998-01-01T00:00:00,GHCND:USC00012730,246.0
0,DX90,1998-01-01T00:00:00,GHCND:USC00012730,99.0
 ,DYFG,1998-01-01T00:00:00,GHCND:USC00012730,13.0
 ,DYTS,1998-01-01T00:00:00,GHCND:USC00012730,13.0
"0,0102, ",EMNT,1998-01-01T00:00:00,GHCND:USC00012730,-6.1
" ,0,1231,+",EMSN,1998-01-01T00:00:00,GHCND:USC00012730,0.0
" ,0,0308, ",EMXP,1998-01-01T00:00:00,GHCND:USC00012730,195.3
"0,0626, ",EMXT,1998-01-01T00:00:00,GHCND:USC00012730,38.3
"0,1106",FZF0,1998-01-01T00:00:00,GHCND:USC00012730,0.0
"0,1107",FZF1,1998-01-01T00:00:00,GHCND:USC00012730,-2.8
"0,1218",FZF2,1998-01-01T00:00:00,GHCND:USC00012730,-5.0
"0,0314",FZF5,1998-01-01T00:00:00,GHCND:USC00012730,-2.8
"0,0314",FZF6,1998-01-01T00:00:00,GHCND:USC00012730,-2.8
"0,0313",FZF7,1998-01-01T00:00:00,GHCND:USC00012730,-5.0
3,HDSD,1998-01-01T00:00:00,GHCND:USC00012730,1245.3
0,HTDD,1998-01-01T00:00:00,GHCND:USC00012730,1245.3
" ,0",PRCP,1998-01-01T00:00:00,GHCND:USC00012730,1519.9
" ,0",SNOW,1998-01-01T00:00:00,GHCND:USC00012730,0.0
0,TAVG,1998-01-01T00:00:00,GHCND:USC00012730,18.4
0,TMAX,1998-01-01T00:00:00,GHCND:USC00012730,24.9
0,TMIN,1998-01-01T00:00:00,GHCND:USC00012730,11.9
0,DP01,1987-01-01T00:00:00,GHCND:USC00018998,96.0
0,DP10,1987-01-01T00:00:00,GHCND:USC00018998,62.0
0,DP1X,1987-01-01T00:00:00,GHCND:USC00018998,8.0
,DSND,1987-01-01T00:00:00,GHCND:USC00018998,0.0
0,DSNW,1987-01-01T00:00:00,GHCND:USC00018998,0.0
0,DX32,1987-01-01T00:00:00,GHCND:USC00018998,0.0
0,DX70,1987-01-01T00:00:00,GHCND:USC00018998,235.0
0,DX90,1987-01-01T00:00:00,GHCND:USC00018998,90.0
"T,0,0501, ",EMSD,1987-01-01T00:00:00,GHCND:USC00018998,0.0
"T,0,0123,+",EMSN,1987-01-01T00:00:00,GHCND:USC00018998,0.0
" ,0,0119, ",EMXP,1987-01-01T00:00:00,GHCND:USC00018998,58.9
"0,0801, ",EMXT,1987-01-01T00:00:00,GHCND:USC00018998,38.9
"0,0,2",HN01,1987-01-01T00:00:00,GHCND:USC00018998,31.7
"0,0,2",HX01,1987-01-01T00:00:00,GHCND:USC00018998,37.2
"0,0,2",LN01,1987-01-01T00:00:00,GHCND:USC00018998,3.3
"0,0,2",LX01,1987-01-01T00:00:00,GHCND:USC00018998,6.7
"0,0,2",MN01,1987-01-01T00:00:00,GHCND:USC00018998,17.2
"0,0,2",MX01,1987-01-01T00:00:00,GHCND:USC00018998,22.5
" ,0",PRCP,1987-01-01T00:00:00,GHCND:USC00018998,869.1
"T,0",SNOW,1987-01-01T00:00:00,GHCND:USC00018998,0.0
0,TMAX,1987-01-01T00:00:00,GHCND:USC00018998,24.0
0,DP01,1988-01-01T00:00:00,GHCND:USC00018998,106.0
0,DP10,1988-01-01T00:00:00,GHCND:USC00018998,82.0
0,DP1X,1988-01-01T00:00:00,GHCND:USC00018998,14.0
,DSND,1988-01-01T00:00:00,GHCND:USC00018998,0.0
0,DSNW,1988-01-01T00:00:00,GHCND:USC00018998,0.0
0,DX32,1988-01-01T00:00:00,GHCND:USC00018998,5.0
0,DX70,1988-01-01T00:00:00,GHCND:USC00018998,229.0
